,id,name,id_post,created_time,updated_time,message,type,picture,source,like,love,haha,wow,sad,angry,total_reactions,total_shares,total_comments,video_length
441,101084031778928,Biết thế éo đi làm,101084031778928_870132418452400,2023-09-15T02:07:36+0000,2023-09-29T13:17:05+0000,Ngày đầu tiên đi làm:,photo,https://scontent.fhan3-4.fna.fbcdn.net/v/t39.30808-6/378365226_870132381785737_8392044894732372861_n.jpg?stp=dst-jpg_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QDl-PFfdF_gAX-YEixX&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-4.fna&oh=00_AfAoxXbD3r_qotwvqWVfpCf5blZ1h6D736_E1ZOahQsMlg&oe=655E1C7C,,2285,9,2098,5,112,0,4509,81,154,0
442,101084031778928,Biết thế éo đi làm,101084031778928_869730791825896,2023-09-14T12:56:59+0000,2023-09-16T07:33:21+0000,Áp lực mỗi khi về quê #BTEDL #AgencyCam,video,https://scontent.fhan4-1.fna.fbcdn.net/v/t15.5256-10/377265646_638285158414159_3572265592390681058_n.jpg?stp=dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=1a7029&_nc_ohc=86xxaG6uRcYAX9UY1Km&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-1.fna&oh=00_AfCFueAQzoX1NNVReVgwITAafwi35ZVumUYgg-J132y-gA&oe=655C5B7E,https://scontent.fhan4-2.fna.fbcdn.net/v/t42.1790-2/376837416_1073810860277230_5663298515334435150_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=55d0d3&efg=eyJybHIiOjM3OCwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=XvBpNrGXTJ4AX86otGa&rl=378&vabr=210&_nc_ht=scontent.fhan4-2.fna&oh=00_AfBSqF60fzLzKmS6d8IhhkJFNHWJXe_DJwuORRqGvdMnrw&oe=655D8FC3,382,6,247,0,6,0,641,7,14,86
443,101084031778928,Biết thế éo đi làm,101084031778928_869675421831433,2023-09-14T11:20:43+0000,2023-09-18T11:33:12+0000,Từ qua đến nay đã tan ca được đâu 🥲,photo,https://scontent.fhan3-2.fna.fbcdn.net/v/t39.30808-6/378959886_869675385164770_3734331578058755543_n.jpg?stp=dst-jpg_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=og8TXuww-8UAX8iG9nD&_nc_oc=AQlT_dtnOAnbRtvBGZQWtq2r4rcpwkHtdS_0_FbSxSFZohctI5bscZ4AnJKFQ6RZEGbo5jVQ4rg4OmQ1J56xmCg3&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-2.fna&oh=00_AfB5x3FKXizdmEl9GUAPFLSbXMTHyslY975veM_eWtcdtw&oe=655CC30D,,882,3,1027,1,26,0,1939,7,38,0
444,101084031778928,Biết thế éo đi làm,101084031778928_869608871838088,2023-09-14T09:26:32+0000,2023-09-26T03:19:55+0000,"Sang hỏi chị kế toán sao tháng này chậm lương, thấy chị đang ngồi bấm casio rồi điền vào excel :)",status,,,5375,18,7082,12,264,1,12752,79,671,0
445,101084031778928,Biết thế éo đi làm,101084031778928_869533298512312,2023-09-14T07:34:06+0000,2023-09-26T14:51:26+0000,Lí do HR mòn mỏi 👇,photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/379075636_869533265178982_4893749988716335742_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6Q-X_uRR0hgAX9jGp47&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfATf-5726vr8nXrcEU_4Xt1p-PEwKoFW0-BQrJgCDiavA&oe=655C8CFE,,2073,2,2086,3,45,0,4209,24,256,0
446,101084031778928,Biết thế éo đi làm,101084031778928_869470761851899,2023-09-14T05:01:19+0000,2023-09-25T10:40:19+0000,"Lương 5 triệu nóng tính là chuyện bình thường, chứ giàu thì đã hiền dịu rồi 😌",status,,,1911,10,1265,1,33,0,3220,182,381,0
447,101084031778928,Biết thế éo đi làm,101084031778928_869434998522142,2023-09-14T03:30:14+0000,2023-09-25T14:58:04+0000,Luật bất thành văn :)),photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/378862245_869434975188811_4139052689330576961_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6D-zW7FOF00AX9TBZD4&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfDG0vGhWeDNnnGGSGY9qZ2rHDq0dUsG72PE5r8nRWIfoQ&oe=655CBA54,,2191,4,2562,2,22,0,4781,18,64,0
448,101084031778928,Biết thế éo đi làm,101084031778928_869410985191210,2023-09-14T02:27:45+0000,2023-09-21T15:22:00+0000,Nghĩ tiếng rưỡi rồi mà chưa biết pha trà hay cà phê 😔,status,,,1572,1,631,0,15,0,2219,6,78,0
449,101084031778928,Biết thế éo đi làm,101084031778928_869073225224986,2023-09-13T14:39:59+0000,2023-09-22T09:21:58+0000,"Tui không hướng ngoại cũng không hướng nội
Tui hướng về 💵💵",status,,,947,5,330,0,4,0,1286,42,69,0
450,101084031778928,Biết thế éo đi làm,101084031778928_869008445231464,2023-09-13T13:03:48+0000,2023-11-09T16:15:30+0000,Nhân viên trong mơ của tư bản #BTEDL #AgencyCam,video,https://scontent.fhan4-1.fna.fbcdn.net/v/t15.5256-10/373487530_607909124843328_2006158093637873058_n.jpg?stp=dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=1a7029&_nc_ohc=Ru4iczCj9-gAX-qLbgJ&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-1.fna&oh=00_AfDdcjK4jqAyMO9sEWrtpwzWgw8Rhjla6Ckm67nYZSZptg&oe=655D9F6A,https://scontent.fhan4-2.fna.fbcdn.net/v/t42.1790-2/376837422_687232152929486_7113390052618624716_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=55d0d3&efg=eyJybHIiOjM3MCwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=DkrvAtNS7_oAX-JsK0X&rl=370&vabr=206&_nc_ht=scontent.fhan4-2.fna&oh=00_AfDmsoqZg43N__IE75b8Lhu7efdAvzJI1PsSeejI_HXbAQ&oe=655C7DD1,1047,9,961,1,6,0,2024,17,34,97
451,101084031778928,Biết thế éo đi làm,101084031778928_868909378574704,2023-09-13T10:30:29+0000,2023-09-16T03:30:16+0000,Nghe cũm hợp lý 😳,photo,https://scontent.fhan3-5.fna.fbcdn.net/v/t39.30808-6/378550007_868909345241374_7218782933872483845_n.jpg?stp=dst-jpg_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=53rE4IjVGGMAX8s8q6i&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-5.fna&oh=00_AfCPPU3GMHGFB0kar5qT8f3TkFdT1-TUWWOkG3IXUzBK_g&oe=655D70CE,,885,4,956,5,9,0,1859,6,54,0
452,101084031778928,Biết thế éo đi làm,101084031778928_868841925248116,2023-09-13T08:46:40+0000,2023-09-14T04:01:30+0000,"Kiếp nô lệ tư bản được bữa ăn ngon của sếp đâu dễ dàng
#CocaColaVN #QuánTuyểnTrênPhố",video,https://scontent.fhan3-3.fna.fbcdn.net/v/t15.5256-10/377115961_1295655571143200_4002275314504885738_n.jpg?stp=dst-jpg_s168x128&_nc_cat=108&ccb=1-7&_nc_sid=1a7029&_nc_ohc=FRRHsXAWlM4AX_DZQKg&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfDgu_tHUAKe6OXC83wkvRXOFMrTSuzNSFRHOsHRWXtFEQ&oe=655D3D3D,https://scontent.fhan4-2.fna.fbcdn.net/v/t42.1790-2/376816437_986830282392977_7939908458421923498_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=WxA88BeqBwQAX-20l2L&_nc_ht=scontent.fhan4-2.fna&oh=00_AfBkOLBeq1hrVwQjCJGulmJy2ihjuTHF1JECscV4rzNS0w&oe=655CED4D,4808,1937,183,9,0,0,6937,4,29,92
453,101084031778928,Biết thế éo đi làm,101084031778928_868791025253206,2023-09-13T07:22:01+0000,2023-09-26T15:12:59+0000,Mấy người làm kế toán nhìn cứ bị khó tính nhỉ 🌝,status,,,4409,11,2329,8,119,4,6880,139,1705,0
454,101084031778928,Biết thế éo đi làm,101084031778928_868705645261744,2023-09-13T05:01:41+0000,2023-09-17T12:58:24+0000,Nhân bánh Trung thu tôi thích là nhân đôi lương chứ không phải nhân đôi KPI 😒,status,,,659,5,432,0,17,0,1113,25,46,0
455,101084031778928,Biết thế éo đi làm,101084031778928_868650665267242,2023-09-13T03:38:48+0000,2023-09-26T13:39:00+0000,Đang training cho nhân viên mới thì nhận ra người cần được training là mình mới đúng 🥲,status,,,3398,10,3779,5,141,0,7333,79,228,0
456,101084031778928,Biết thế éo đi làm,101084031778928_868600115272297,2023-09-13T02:27:32+0000,2023-09-25T15:09:29+0000,Rời xa vòng tay bố mẹ là bão giông 😔,photo,https://scontent.fhan4-3.fna.fbcdn.net/v/t39.30808-6/378875704_868600088605633_8058605314404144916_n.jpg?stp=dst-jpg_p130x130&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=YlR-w6ZV5SYAX9q6yZ8&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-3.fna&oh=00_AfAC8caDsc-qZfeAwJaAHgaYez5hpma1wkmNksm3TQbWMw&oe=655D0016,,2284,24,1301,2,427,0,4038,278,262,0
457,101084031778928,Biết thế éo đi làm,101084031778928_868355288630113,2023-09-12T19:19:39+0000,2023-09-15T12:27:38+0000,"IPHONE 15 CHÍNH THỨC RA MẮT

Với mức lương ít ỏi tôi vẫn thức và đợi bảng giá iPhone 15 Pro Max, giá dự kiến Hoàng Hà nhé show luôn cho anh em đỡ phải hóng, sương sương có gần chục tháng lương chứ có nhiêu đâu.

#HoangHaMobile #iPhone15 #iPhone",photo,https://scontent.fhan4-1.fna.fbcdn.net/v/t39.30808-6/378824294_868355388630103_3620989508946434338_n.jpg?stp=dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Hk_P5cgurNAAX8_auMg&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-1.fna&oh=00_AfAM2UXDW7WFe7HoiG7u9pmy1WcPAfWaue6FxD1Nu6U8UQ&oe=655D8E38,,1813,13,98,403,2,0,2329,47,124,0
458,101084031778928,Biết thế éo đi làm,101084031778928_868165698649072,2023-09-12T14:47:20+0000,2023-10-02T07:49:32+0000,"Đi làm áp lực, về lướt mạng lại áp lực x1000",status,,,1341,3,423,3,54,1,1825,18,75,0
459,101084031778928,Biết thế éo đi làm,101084031778928_867737392025236,2023-09-12T13:00:06+0000,2023-09-13T06:51:32+0000,"Đừng bán mình cho tư bản nữa, đã đến lúc vùng lên, chứng minh năng lực trade của mình cùng cuộc thi Chứng trường bạc tỉ từ Pinetree & CafeF nào cả nhà ơi💪

Cơ hội trúng ngay các giải thưởng hấp dẫn như:

💥Giải Master Investor với 500 triệu đồng tiền mặt
💥Tổng giá trị giải thưởng lên đến 1.5 tỉ đồng
💥Cơ hội làm việc và hợp tác cùng Pinetree & CafeF
💥Gặp gỡ và trao đổi với những NĐT kinh nghiệm khác

👉 Đăng kí tham gia thi đấu theo link ad để ở comment nha

Chúc các bác trader trúng giải thưởng lớn, sớm thoát kiếp văn phòng nhé 😎

#Pinetree #ChungkhoanPinetree #PinetreeSecurities #Chungtruongbacty",photo,https://scontent.fhan3-2.fna.fbcdn.net/v/t39.30808-6/378291442_867737322025243_4332935355808783540_n.jpg?stp=dst-jpg_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pM4MAtxVd30AX9tyCMI&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-2.fna&oh=00_AfC963NDANCo0Pgx8VfDx59lHZXavpewciUH-KAKezRvEg&oe=655D2208,,2777,2,459,0,1,0,3239,0,16,0
460,101084031778928,Biết thế éo đi làm,101084031778928_867872248678417,2023-09-12T12:00:01+0000,2023-09-20T19:01:01+0000,"Nếu mà anh mệt quá
Em cho mượn thùng bia
Thì thầm em nói nhỏ 
Tiger mình cùng cheer! 

Thùng Tiger phiên bản giới hạn 22+2 đang có giá 350k thôi, quá hời cho 1 chỗ dựa vững chãi. Ai mà nặng kí xíu thì làm hẳn 2-3 thùng dựa cho chắc nhen :))",photo,https://scontent.fhan3-5.fna.fbcdn.net/v/t39.30808-6/378198854_867872178678424_4236477731857668857_n.jpg?stp=dst-jpg_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8DjW1Wjt7KsAX8AJFIz&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-5.fna&oh=00_AfCF5HCz6eXTeQ92eWHSwaybHklMUUP6CWrd2a_Yd9Iu7Q&oe=655D7407,,3203,91,1097,1,3,0,4395,5,266,0
461,101084031778928,Biết thế éo đi làm,101084031778928_868004698665172,2023-09-12T11:11:52+0000,2023-09-14T04:02:40+0000,Tưởng anh như nào á 🥲,photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/378324943_868004675331841_1628746169277780117_n.jpg?stp=cp1_dst-jpg_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Z7Ppu6X_C_sAX8a0T0D&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfCiPQCOdQHlz4g88wBJDJ7XEV5RXUzmj-CO6V8pu7g4Qw&oe=655CD8A6,,533,3,423,1,11,0,971,8,21,0
462,101084031778928,Biết thế éo đi làm,101084031778928_867929372006038,2023-09-12T08:36:10+0000,2023-09-25T14:20:08+0000,"Kinh nghiệm sống với lương 5 triệu
Sáng mì gói 5k 
Trưa ổ bánh mì 10k 
Tối bữa lẩu 500k 😌",status,,,1256,4,945,1,63,0,2269,39,231,0
463,101084031778928,Biết thế éo đi làm,101084031778928_867836722015303,2023-09-12T05:05:24+0000,2023-09-17T03:07:54+0000,"Mãi sau này tôi mới biết, tiết lộ lương cho đồng nghiệp là một sai lầm 😒",status,,,2257,10,1083,5,26,1,3382,21,168,0
464,101084031778928,Biết thế éo đi làm,101084031778928_867797978685844,2023-09-12T03:53:20+0000,2023-10-05T03:58:47+0000,Tôi và đồng nghiệp được cái của ít mà nhiều chuyện :))),photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/378339329_867797952019180_9060145024100814019_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=S-7lMCyf3AUAX_-1AWS&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfD5JhpNQOB1IBU9e4WeA4mDU3Z1ti7oy8_IhJXRHEKkwg&oe=655CCF2D,,1700,8,1789,3,28,0,3528,68,368,0
465,101084031778928,Biết thế éo đi làm,101084031778928_867742068691435,2023-09-12T02:14:21+0000,2023-10-03T05:36:21+0000,"Quả gì mà ngon ngon thế
Xin thưa rằng quả là đúng đắn khi nghỉ việc 🤭",status,,,2393,22,3547,5,43,0,6010,72,389,0
466,101084031778928,Biết thế éo đi làm,101084031778928_867326945399614,2023-09-11T14:04:46+0000,2023-10-15T10:22:56+0000,Khi sếp nói tôi đi làm suốt ngày cười #BTEDL #agencycam,video,https://scontent.fhan4-1.fna.fbcdn.net/v/t15.5256-10/376397015_200490516243226_2626500632551141293_n.jpg?stp=dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=1a7029&_nc_ohc=Gjf9Zeuldk8AX_G_T2o&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-1.fna&oh=00_AfA_0dI1pefJ4pH4ujlXERvS_Y4yMyJU40UmRekOVU4jGw&oe=655CF1FC,https://scontent.fhan3-5.fna.fbcdn.net/v/t42.1790-2/378448623_858309415955660_2925535256042562000_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=55d0d3&efg=eyJybHIiOjM4MywicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=Ao6x8Ee16pMAX-fPeRO&rl=383&vabr=213&_nc_ht=scontent.fhan3-5.fna&oh=00_AfDw78BWwVyt4YmdBt4VutaCby04kMYoXTL49QgTlrjC8A&oe=655D69E2,252,4,189,0,2,1,448,3,34,77
467,101084031778928,Biết thế éo đi làm,101084031778928_867062768759365,2023-09-11T13:00:03+0000,2023-09-17T09:58:22+0000,"TÌNH YÊU KHÔNG CÓ LỖI, LỖI LÀ DO CÁC CHÀNG TRAI KHÔNG THỂ CHIỀU MOMO BẤT CHẤT NHƯ STRONGBOW ĐÃ CHIỀU!!!

Đúng là cặp đôi vàng trong làng yêu chiều, 3 phần nuông chiều 7 phần như 3 phần, kẻ tung người hứng - kẻ mắc chill đã có người chìll!! Chắc nhiều anh trai sắp bị đem ra so sánh với Strongbow nhà ngta lắm đây nè!!

Sao mà hay thích chiều quá Strongbow ơi 🤨 Để tui chờ coi thử hai anh chị này tính chiều nhau kiểu gì ha 🤨🤨

Tui đoán là Strongbow tính dắt MoMo đến Chilltopia Festival, lễ hội chiều fan nhất Việt Nam đây mà. Tui tag @Strongbow vô cho mọi người chất vấn thử  nha =))))

#Strongbow #MoMoxStrongbow #ThanhtoánStrongbowquaMoMo #ChilltopiaFestival",photo,https://scontent.fhan3-5.fna.fbcdn.net/v/t39.30808-6/377953522_867061882092787_2795173163498533_n.jpg?stp=dst-jpg_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=keKu4NGzLyoAX_EXKa1&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-5.fna&oh=00_AfDoZ9-WkrmCLRvr6bKs7kq_YpPGQo-IFzChlCDElunjpg&oe=655D5DE7,,3284,810,579,0,0,0,4673,41,463,0
468,101084031778928,Biết thế éo đi làm,101084031778928_867215552077420,2023-09-11T11:10:11+0000,2023-09-15T11:58:59+0000,"Tôi mới vào công ty mà mọi người nhiệt tình quá
Tôi kiểu:",photo,https://scontent.fhan4-3.fna.fbcdn.net/v/t39.30808-6/377937663_867215522077423_3982556535594854847_n.jpg?stp=dst-jpg_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=oLR12l1scwUAX-78SyU&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-3.fna&oh=00_AfCamOFIlaN_WXGU_2PbQ8sCJM9isp-VOcfS-L8YHJ8ACQ&oe=655E2E8A,,526,2,414,1,4,0,947,10,33,0
469,101084031778928,Biết thế éo đi làm,101084031778928_867129328752709,2023-09-11T08:16:45+0000,2023-10-10T16:40:20+0000,"Nhận lương ta tính tháng, tính năm
Xài lương ta tính phút, tính giây",status,,,5049,13,3034,7,845,1,8949,418,722,0
470,101084031778928,Biết thế éo đi làm,101084031778928_867006822098293,2023-09-11T05:02:21+0000,2023-09-14T18:18:25+0000,Gọi cái nghèo của em là 4 và 6. Vì nó quanh năm 😒,status,,,1293,1,946,2,72,0,2314,58,76,0
471,101084031778928,Biết thế éo đi làm,101084031778928_866956528769989,2023-09-11T03:02:50+0000,2023-09-15T05:36:57+0000,"Chùn sống lưng, bụng đầy mỡ, tinh thần bất ổn 🥲",photo,https://scontent.fhan4-3.fna.fbcdn.net/v/t39.30808-6/377567796_866956508769991_7916877893599054308_n.jpg?stp=dst-jpg_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DVAw0VDHNP0AX-bIuOB&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-3.fna&oh=00_AfDtHVHz4rNP8WipfHAUpIHKWmfEwi8OuEonoPyTJSvMDA&oe=655DD9FF,,3969,17,2366,5,526,1,6884,263,331,0
472,101084031778928,Biết thế éo đi làm,101084031778928_866925172106458,2023-09-11T01:53:50+0000,2023-09-14T00:21:29+0000,"Sáng thức dậy một cái
Tự ngắm mình trong gương
Trời ơi không tin nổi
Hôm nay ngày lĩnh lương 🫶",status,,,1434,19,1809,6,33,0,3301,45,243,0
473,101084031778928,Biết thế éo đi làm,101084031778928_866611178804524,2023-09-10T14:05:47+0000,2023-09-20T05:00:36+0000,"Sắp có lương, tôi liền tự tin n.ợ bạn mình thêm 500k nữa",status,,,4310,9,5114,5,180,0,9618,110,948,0
474,101084031778928,Biết thế éo đi làm,101084031778928_866576475474661,2023-09-10T13:01:57+0000,2023-09-15T04:04:07+0000,"Trong lúc chờ tăng lương, không ấy mình chờ thêm Rap Kiều cho bõ công bõ sức.#DianaVietnam #DianaSuperNight #RapKieu",photo,https://scontent.fhan3-5.fna.fbcdn.net/v/t39.30808-6/376700265_866588002140175_3370327120429757771_n.jpg?stp=dst-jpg_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=k2_oxo12KA8AX97EB0N&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-5.fna&oh=00_AfCjX6s_OgwbziEOquzOjJJyoHBzMYR_ONw1k6RILCwWoQ&oe=655C6D9F,,1871,0,427,86,0,0,2384,0,32,0
475,101084031778928,Biết thế éo đi làm,101084031778928_866460525486256,2023-09-10T09:02:17+0000,2023-09-15T10:51:00+0000,"Sếp chê nhân viên làm việc ko đúng deadline, còn sếp tháng nào cũng chậm lương",status,,,1568,6,840,1,17,1,2433,30,94,0
476,101084031778928,Biết thế éo đi làm,101084031778928_866351672163808,2023-09-10T04:56:40+0000,2023-09-14T08:01:43+0000,Bố mẹ còng lưng nuôi ăn nuôi học. Con lớn lên làm fan cứng BTEDL,status,,,1917,7,1803,3,45,0,3775,9,284,0
477,101084031778928,Biết thế éo đi làm,101084031778928_866331745499134,2023-09-10T04:06:55+0000,2023-10-02T13:37:17+0000,Điển hình của các tân cử nhân mới ra trường 🌝,photo,https://scontent.fhan4-2.fna.fbcdn.net/v/t39.30808-6/377558285_866331718832470_6558163415880457043_n.jpg?stp=dst-jpg_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=I3O-4XU2TPsAX87FY88&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-2.fna&oh=00_AfBDnzPaRNmiUghhHvowd-Vo3yQajB6sq6teIuzIoMrgCg&oe=655D0C29,,1211,2,625,1,75,0,1914,32,131,0
478,101084031778928,Biết thế éo đi làm,101084031778928_866246148841027,2023-09-10T02:03:07+0000,2023-09-13T04:24:01+0000,"JD
Quyền lợi: Trả lương đúng hạn",status,,,1673,9,825,1,19,0,2527,15,115,0
479,101084031778928,Biết thế éo đi làm,101084031778928_865825322216443,2023-09-09T13:19:27+0000,2023-09-29T04:00:32+0000,Khi sếp lười gặp nhân viên nhiệt huyết #BTEDL  #AgencyCam,video,https://scontent.fhan4-1.fna.fbcdn.net/v/t15.5256-10/373067277_1328498337766640_6503303719062284515_n.jpg?stp=dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=1a7029&_nc_ohc=UNGZ8mhbSsQAX-ZTEps&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-1.fna&oh=00_AfD3_AXJYdQPuYUny9pTb0W2triJhcdr6bHxLVRPsXBMgw&oe=655CC852,https://scontent.fhan3-3.fna.fbcdn.net/v/t42.1790-2/375623996_1318374318884776_8893231872557035809_n.mp4?_nc_cat=101&ccb=1-7&_nc_sid=55d0d3&efg=eyJybHIiOjM4MSwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=cglrwk2326cAX8qM5vD&rl=381&vabr=212&_nc_ht=scontent.fhan3-3.fna&oh=00_AfDcruYubnXkpmOq_PZ74F427g5_20D8VE3PLQYMXH9xZw&oe=655D0B08,611,4,516,0,4,0,1135,8,23,73
480,101084031778928,Biết thế éo đi làm,101084031778928_865755375556771,2023-09-09T11:04:45+0000,2023-09-15T08:04:17+0000,Tự hỏi sao tiền không đi kiếm mình mà mình phải đi làm kiếm tiền vậy 🤔,status,,,911,2,484,0,33,0,1430,55,111,0
481,101084031778928,Biết thế éo đi làm,101084031778928_865684905563818,2023-09-09T08:20:01+0000,2023-09-19T04:45:55+0000,Hảo bạn 🥲,photo,https://scontent.fhan3-4.fna.fbcdn.net/v/t39.30808-6/376706017_865684882230487_1739790510175739757_n.jpg?stp=dst-jpg_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=IEr04cwvcLsAX9lt-eq&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-4.fna&oh=00_AfDWSNjKE78sbQ2g6yH5bVg3cPysO0zbgaMJD8CO8Czsww&oe=655DD191,,1885,7,3028,5,27,0,4952,20,715,0
482,101084031778928,Biết thế éo đi làm,101084031778928_865612685571040,2023-09-09T05:06:50+0000,2023-09-12T05:48:11+0000,Thứ 7 mà vẫn thấy mệt trong người thì là do bạn phải đi làm đấy 🫢,status,,,1453,9,640,1,175,0,2278,40,191,0
483,101084031778928,Biết thế éo đi làm,101084031778928_865507162248259,2023-09-09T04:00:02+0000,2023-09-12T20:07:06+0000,"Dấu hiệu nhận biết một công ty tốt =)))
#KinhDo #BanhTrungThu #TronViBanh #SangMaiChuyenDemTrang",photo,https://scontent.fhan3-4.fna.fbcdn.net/v/t39.30808-6/376751079_865506068915035_1442312465487238860_n.jpg?stp=cp1_dst-jpg_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AIM6UkjkESMAX8AI6Ph&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-4.fna&oh=00_AfBbq6FMWySZQESCxX2tTE4WVe263WiN-NkqNKpMfcr_fw&oe=655CA8C3,,1998,94,636,1,0,0,2729,3,35,0
484,101084031778928,Biết thế éo đi làm,101084031778928_865528142246161,2023-09-09T03:10:03+0000,2023-09-13T11:26:25+0000,"- Bụt ơi, con ước có công việc lương cao mà sao ông cho con công việc có 5 triệu thế ạ?
- M ước free thì chỉ thế thôi, bỏ tiền ra mua gói Bụt Premium đi",photo,https://scontent.fhan3-2.fna.fbcdn.net/v/t39.30808-6/377466924_865528122246163_8686041603861409948_n.jpg?stp=dst-jpg_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Y4WiMLOM-zQAX9MMVzx&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-2.fna&oh=00_AfBqUzHZN7oogUJY_NBMYiHJKV819LheOCXIbU4sc3YY9g&oe=655DB507,,1119,1,1562,4,55,0,2741,71,174,0
485,101084031778928,Biết thế éo đi làm,101084031778928_865496278916014,2023-09-09T01:53:01+0000,2023-10-03T05:04:30+0000,"HR: Tuyển mãi được một đứa, cái 1 đứa nghỉ nó rủ 3 đứa khác nghỉ chung :))",status,,,4224,12,6190,2,118,0,10546,79,562,0
486,101084031778928,Biết thế éo đi làm,101084031778928_865151078950534,2023-09-08T14:17:41+0000,2023-09-12T14:38:13+0000,"May quá, mai vẫn được đi làm, gặp lại đồng nghiệp và cống hiến cho công ty mình rồi 🥰",status,,,1423,8,1138,1,197,5,2772,74,324,0
